user_id,item_id,rating,timestamp
447,46,2.0,2025-05-22T14:00:00
484,122,3.5,2025-05-22T14:00:00
496,41,3.1,2025-05-22T14:00:00
58,195,4.1,2025-05-22T15:00:00
119,49,4.4,2025-05-22T15:00:00
475,3,4.5,2025-05-22T15:00:00
114,90,5.0,2025-05-22T16:00:00
167,170,3.1,2025-05-22T16:00:00
225,162,4.2,2025-05-22T16:00:00
121,196,4.6,2025-05-22T17:00:00
153,92,4.8,2025-05-22T17:00:00
187,48,3.9,2025-05-22T17:00:00
211,73,5.0,2025-05-22T17:00:00
28,234,3.0,2025-05-22T18:00:00
102,102,3.3,2025-05-22T18:00:00
337,100,3.9,2025-05-22T18:00:00
453,89,3.5,2025-05-22T18:00:00
112,41,4.8,2025-05-22T19:00:00
358,68,1.8,2025-05-22T19:00:00
68,181,4.6,2025-05-22T20:00:00
263,229,5.0,2025-05-22T20:00:00
286,151,4.3,2025-05-22T20:00:00
405,186,3.4,2025-05-22T20:00:00
8,162,3.1,2025-05-22T21:00:00
74,267,3.8,2025-05-22T21:00:00
142,216,3.9,2025-05-22T21:00:00
163,98,5.0,2025-05-22T21:00:00
264,291,4.4,2025-05-22T21:00:00
388,190,2.8,2025-05-22T21:00:00
166,87,3.4,2025-05-22T22:00:00
219,108,4.4,2025-05-22T22:00:00
242,269,4.3,2025-05-22T22:00:00
343,42,1.5,2025-05-22T22:00:00
349,22,4.8,2025-05-22T22:00:00
450,42,4.2,2025-05-22T22:00:00
146,286,3.7,2025-05-22T23:00:00
376,29,4.2,2025-05-22T23:00:00
479,147,4.8,2025-05-22T23:00:00
486,95,1.6,2025-05-22T23:00:00
496,35,4.8,2025-05-22T23:00:00
143,246,2.5,2025-05-23T00:00:00
296,89,3.4,2025-05-23T00:00:00
309,162,4.0,2025-05-23T00:00:00
59,122,2.4,2025-05-23T01:00:00
73,246,2.2,2025-05-23T01:00:00
113,75,4.2,2025-05-23T01:00:00
273,242,3.4,2025-05-23T01:00:00
399,48,5.0,2025-05-23T01:00:00
12,151,2.3,2025-05-23T02:00:00
405,212,2.4,2025-05-23T02:00:00
206,34,3.7,2025-05-23T03:00:00
233,287,4.2,2025-05-23T03:00:00
429,258,4.3,2025-05-23T03:00:00
477,88,3.8,2025-05-23T03:00:00
337,25,3.2,2025-05-23T04:00:00
392,29,5.0,2025-05-23T04:00:00
491,88,4.5,2025-05-23T04:00:00
90,42,4.6,2025-05-23T05:00:00
92,166,4.9,2025-05-23T05:00:00
236,129,4.6,2025-05-23T05:00:00
307,124,2.2,2025-05-23T05:00:00
473,202,3.9,2025-05-23T05:00:00
493,66,4.0,2025-05-23T05:00:00
124,155,2.7,2025-05-23T06:00:00
223,175,3.2,2025-05-23T06:00:00
444,249,3.8,2025-05-23T06:00:00
396,249,5.0,2025-05-23T07:00:00
434,243,2.8,2025-05-23T07:00:00
35,161,5.0,2025-05-23T08:00:00
155,274,4.0,2025-05-23T08:00:00
227,32,4.9,2025-05-23T08:00:00
301,300,4.2,2025-05-23T08:00:00
363,211,3.4,2025-05-23T09:00:00
473,141,4.4,2025-05-23T09:00:00
33,247,3.7,2025-05-23T10:00:00
34,2,2.8,2025-05-23T10:00:00
213,160,2.6,2025-05-23T11:00:00
441,220,4.8,2025-05-23T11:00:00
455,74,4.1,2025-05-23T11:00:00
241,189,5.0,2025-05-23T12:00:00
296,100,4.4,2025-05-23T12:00:00
453,166,3.0,2025-05-23T12:00:00
63,122,4.4,2025-05-23T13:00:00
73,11,4.2,2025-05-23T13:00:00
225,159,5.0,2025-05-23T13:00:00
297,164,3.7,2025-05-23T13:00:00
361,257,2.5,2025-05-23T13:00:00
390,196,5.0,2025-05-23T13:00:00
397,284,3.2,2025-05-23T13:00:00
393,42,3.8,2025-05-23T14:00:00
399,44,3.6,2025-05-23T14:00:00
485,189,4.9,2025-05-23T14:00:00
160,207,3.7,2025-05-23T15:00:00
176,172,4.8,2025-05-23T15:00:00
277,62,4.0,2025-05-23T15:00:00
385,74,3.2,2025-05-23T15:00:00
433,266,5.0,2025-05-23T15:00:00
487,210,3.8,2025-05-23T15:00:00
152,239,5.0,2025-05-23T16:00:00
320,87,3.7,2025-05-23T16:00:00
322,222,4.0,2025-05-23T16:00:00
470,261,4.9,2025-05-23T16:00:00
491,51,2.9,2025-05-23T16:00:00
493,91,3.9,2025-05-23T16:00:00
78,277,4.4,2025-05-23T17:00:00
196,74,3.2,2025-05-23T17:00:00
276,148,2.5,2025-05-23T18:00:00
309,159,4.8,2025-05-23T18:00:00
75,75,2.8,2025-05-23T19:00:00
89,89,2.8,2025-05-23T19:00:00
121,165,4.7,2025-05-23T19:00:00
156,48,3.4,2025-05-23T19:00:00
263,258,3.5,2025-05-23T19:00:00
417,89,3.4,2025-05-23T19:00:00
429,206,2.7,2025-05-23T19:00:00
461,31,4.6,2025-05-23T19:00:00
258,29,3.6,2025-05-23T20:00:00
360,187,4.4,2025-05-23T20:00:00
388,164,4.6,2025-05-23T20:00:00
11,18,3.9,2025-05-23T21:00:00
166,99,3.6,2025-05-23T21:00:00
213,122,1.8,2025-05-23T21:00:00
10,40,3.4,2025-05-23T22:00:00
36,160,4.2,2025-05-23T22:00:00
59,286,4.2,2025-05-23T22:00:00
479,129,5.0,2025-05-23T22:00:00
45,151,2.7,2025-05-23T23:00:00
332,276,4.0,2025-05-23T23:00:00
62,25,3.4,2025-05-24T00:00:00
91,87,4.9,2025-05-24T00:00:00
113,63,4.0,2025-05-24T00:00:00
349,6,5.0,2025-05-24T00:00:00
163,172,4.9,2025-05-24T01:00:00
202,55,2.7,2025-05-24T01:00:00
284,198,3.3,2025-05-24T01:00:00
433,269,4.6,2025-05-24T01:00:00
36,122,2.7,2025-05-24T02:00:00
63,279,4.0,2025-05-24T02:00:00
102,112,2.3,2025-05-24T02:00:00
269,184,5.0,2025-05-24T02:00:00
363,201,3.8,2025-05-24T02:00:00
73,46,4.2,2025-05-24T03:00:00
477,87,4.5,2025-05-24T03:00:00
343,162,2.1,2025-05-24T05:00:00
348,286,3.5,2025-05-24T05:00:00
64,64,4.4,2025-05-24T06:00:00
93,38,4.6,2025-05-24T06:00:00
205,128,4.5,2025-05-24T06:00:00
236,299,3.8,2025-05-24T06:00:00
384,24,3.3,2025-05-24T06:00:00
411,56,5.0,2025-05-24T06:00:00
487,259,4.9,2025-05-24T06:00:00
158,38,4.1,2025-05-24T07:00:00
392,209,2.9,2025-05-24T07:00:00
447,11,3.2,2025-05-24T07:00:00
32,204,4.4,2025-05-24T08:00:00
33,291,3.2,2025-05-24T08:00:00
90,141,4.3,2025-05-24T09:00:00
125,294,4.5,2025-05-24T09:00:00
176,59,5.0,2025-05-24T09:00:00
245,140,4.7,2025-05-24T09:00:00
402,267,3.2,2025-05-24T09:00:00
462,286,2.9,2025-05-24T09:00:00
58,265,3.9,2025-05-24T10:00:00
77,182,3.0,2025-05-24T10:00:00
327,70,4.8,2025-05-24T10:00:00
75,206,4.9,2025-05-24T11:00:00
106,42,5.0,2025-05-24T11:00:00
163,154,5.0,2025-05-24T11:00:00
205,149,4.7,2025-05-24T11:00:00
461,18,3.2,2025-05-24T11:00:00
498,200,3.6,2025-05-24T11:00:00
55,153,3.2,2025-05-24T12:00:00
186,5,4.0,2025-05-24T12:00:00
227,213,3.3,2025-05-24T12:00:00
242,187,5.0,2025-05-24T12:00:00
296,219,3.7,2025-05-24T12:00:00
488,264,3.6,2025-05-24T12:00:00
35,165,4.1,2025-05-24T13:00:00
36,191,4.3,2025-05-24T13:00:00
259,29,5.0,2025-05-24T13:00:00
368,47,3.8,2025-05-24T13:00:00
383,122,3.4,2025-05-24T13:00:00
441,231,4.2,2025-05-24T13:00:00
487,272,4.9,2025-05-24T13:00:00
20,216,3.7,2025-05-24T14:00:00
112,10,3.4,2025-05-24T14:00:00
158,81,2.7,2025-05-24T14:00:00
278,238,3.5,2025-05-24T14:00:00
462,258,2.4,2025-05-24T14:00:00
40,91,3.5,2025-05-24T15:00:00
91,89,4.2,2025-05-24T15:00:00
64,54,3.1,2025-05-24T16:00:00
74,296,4.0,2025-05-24T16:00:00
219,150,4.2,2025-05-24T16:00:00
323,291,1.6,2025-05-24T16:00:00
339,6,4.5,2025-05-24T16:00:00
455,122,4.6,2025-05-24T16:00:00
171,155,3.8,2025-05-24T17:00:00
124,295,3.8,2025-05-24T18:00:00
230,187,4.8,2025-05-24T19:00:00
250,45,2.8,2025-05-24T19:00:00
254,85,4.1,2025-05-24T19:00:00
267,172,4.2,2025-05-24T19:00:00
61,41,3.0,2025-05-24T20:00:00
264,232,3.9,2025-05-24T20:00:00
49,19,3.8,2025-05-24T21:00:00
121,279,2.6,2025-05-24T21:00:00
12,17,3.8,2025-05-24T22:00:00
167,189,3.2,2025-05-24T22:00:00
182,267,4.8,2025-05-24T22:00:00
183,250,4.1,2025-05-24T22:00:00
223,293,2.2,2025-05-24T22:00:00
327,216,4.7,2025-05-24T22:00:00
462,30,3.1,2025-05-24T22:00:00
401,182,4.8,2025-05-24T23:00:00
417,185,4.3,2025-05-24T23:00:00
447,35,2.2,2025-05-24T23:00:00
130,232,2.8,2025-05-25T00:00:00
384,74,3.1,2025-05-25T00:00:00
477,209,2.2,2025-05-25T00:00:00
69,209,3.2,2025-05-25T01:00:00
276,274,3.1,2025-05-25T01:00:00
453,175,3.3,2025-05-25T01:00:00
136,216,3.2,2025-05-25T02:00:00
411,74,5.0,2025-05-25T02:00:00
444,147,4.5,2025-05-25T02:00:00
36,159,4.0,2025-05-25T03:00:00
297,141,3.9,2025-05-25T03:00:00
465,223,5.0,2025-05-25T03:00:00
81,70,5.0,2025-05-25T04:00:00
341,141,2.0,2025-05-25T04:00:00
115,89,3.3,2025-05-25T05:00:00
266,145,5.0,2025-05-25T05:00:00
393,29,5.0,2025-05-25T05:00:00
445,189,5.0,2025-05-25T05:00:00
132,267,2.6,2025-05-25T06:00:00
156,175,4.0,2025-05-25T06:00:00
267,151,4.7,2025-05-25T06:00:00
392,37,3.0,2025-05-25T06:00:00
402,74,2.7,2025-05-25T06:00:00
64,153,5.0,2025-05-25T07:00:00
153,74,5.0,2025-05-25T07:00:00
343,209,2.0,2025-05-25T07:00:00
257,203,5.0,2025-05-25T08:00:00
439,232,3.6,2025-05-25T08:00:00
102,45,2.1,2025-05-25T09:00:00
98,213,3.5,2025-05-25T10:00:00
487,300,5.0,2025-05-25T10:00:00
227,93,4.8,2025-05-25T11:00:00
295,282,4.1,2025-05-25T11:00:00
113,64,4.4,2025-05-25T12:00:00
160,292,4.0,2025-05-25T12:00:00
211,178,4.2,2025-05-25T12:00:00
307,210,2.3,2025-05-25T12:00:00
363,242,3.9,2025-05-25T12:00:00
286,198,4.5,2025-05-25T13:00:00
297,165,2.8,2025-05-25T13:00:00
445,164,4.6,2025-05-25T13:00:00
59,45,3.2,2025-05-25T15:00:00
233,129,3.6,2025-05-25T15:00:00
284,156,3.3,2025-05-25T15:00:00
288,216,3.7,2025-05-25T15:00:00
437,34,4.7,2025-05-25T15:00:00
488,222,4.0,2025-05-25T15:00:00
496,266,2.6,2025-05-25T15:00:00
187,155,4.7,2025-05-25T16:00:00
493,69,4.3,2025-05-25T16:00:00
45,89,3.3,2025-05-25T17:00:00
53,274,4.8,2025-05-25T17:00:00
145,27,3.5,2025-05-25T17:00:00
269,89,3.8,2025-05-25T17:00:00
361,56,2.2,2025-05-25T17:00:00
376,42,4.0,2025-05-25T17:00:00
399,122,3.2,2025-05-25T17:00:00
68,202,5.0,2025-05-25T18:00:00
447,24,1.6,2025-05-25T18:00:00
119,162,3.4,2025-05-25T19:00:00
357,76,3.6,2025-05-25T19:00:00
75,246,3.2,2025-05-25T20:00:00
133,242,4.6,2025-05-25T20:00:00
358,85,2.6,2025-05-25T20:00:00
34,17,4.1,2025-05-25T21:00:00
171,161,2.9,2025-05-25T21:00:00
183,131,2.6,2025-05-25T21:00:00
206,243,2.3,2025-05-25T21:00:00
53,279,4.1,2025-05-25T22:00:00
213,300,2.6,2025-05-25T22:00:00
390,178,5.0,2025-05-25T22:00:00
102,149,3.4,2025-05-25T23:00:00
399,34,4.5,2025-05-25T23:00:00
429,252,4.3,2025-05-25T23:00:00
63,284,4.5,2025-05-26T00:00:00
276,96,3.1,2025-05-26T00:00:00
323,74,1.0,2025-05-26T00:00:00
92,261,3.5,2025-05-26T01:00:00
412,87,3.8,2025-05-26T01:00:00
433,253,4.2,2025-05-26T01:00:00
5,168,5.0,2025-05-26T03:00:00
241,122,5.0,2025-05-26T03:00:00
28,206,3.4,2025-05-26T04:00:00
136,244,3.8,2025-05-26T04:00:00
156,20,3.5,2025-05-26T04:00:00
10,211,3.0,2025-05-26T05:00:00
167,164,4.9,2025-05-26T05:00:00
337,279,2.6,2025-05-26T05:00:00
411,164,4.0,2025-05-26T05:00:00
34,250,2.9,2025-05-26T06:00:00
143,238,3.3,2025-05-26T06:00:00
191,272,3.4,2025-05-26T06:00:00
320,26,3.3,2025-05-26T06:00:00
62,17,2.5,2025-05-26T07:00:00
92,164,3.6,2025-05-26T07:00:00
98,137,3.3,2025-05-26T07:00:00
225,271,3.0,2025-05-26T07:00:00
360,5,3.1,2025-05-26T07:00:00
444,74,3.6,2025-05-26T08:00:00
484,108,2.9,2025-05-26T08:00:00
496,5,3.8,2025-05-26T08:00:00
301,161,5.0,2025-05-26T09:00:00
322,299,3.6,2025-05-26T09:00:00
465,74,3.8,2025-05-26T09:00:00
77,253,2.8,2025-05-26T10:00:00
397,89,5.0,2025-05-26T10:00:00
434,97,4.5,2025-05-26T10:00:00
40,87,3.2,2025-05-26T11:00:00
121,200,4.0,2025-05-26T11:00:00
250,123,4.3,2025-05-26T11:00:00
498,191,4.1,2025-05-26T11:00:00
114,93,4.8,2025-05-26T12:00:00
259,33,4.7,2025-05-26T12:00:00
8,46,4.4,2025-05-26T13:00:00
12,42,2.8,2025-05-26T13:00:00
233,31,2.8,2025-05-26T13:00:00
267,158,4.6,2025-05-26T13:00:00
357,219,2.6,2025-05-26T13:00:00
475,58,3.4,2025-05-26T14:00:00
11,42,4.4,2025-05-26T15:00:00
227,55,5.0,2025-05-26T16:00:00
327,165,3.7,2025-05-26T16:00:00
462,112,3.0,2025-05-26T16:00:00
171,169,4.6,2025-05-26T17:00:00
269,268,4.0,2025-05-26T17:00:00
402,42,2.6,2025-05-26T17:00:00
405,5,3.3,2025-05-26T17:00:00
450,202,3.0,2025-05-26T17:00:00
491,17,2.7,2025-05-26T18:00:00
206,17,3.3,2025-05-26T19:00:00
277,71,4.6,2025-05-26T19:00:00
192,212,4.8,2025-05-26T20:00:00
250,109,4.4,2025-05-26T20:00:00
266,142,5.0,2025-05-26T21:00:00
473,245,4.2,2025-05-26T21:00:00
487,270,5.0,2025-05-26T21:00:00
155,290,5.0,2025-05-26T22:00:00
202,150,4.0,2025-05-26T22:00:00
273,270,4.7,2025-05-26T22:00:00
278,101,3.8,2025-05-26T22:00:00
401,146,3.7,2025-05-26T22:00:00
78,152,4.5,2025-05-26T23:00:00
158,13,4.3,2025-05-26T23:00:00
20,205,3.4,2025-05-27T00:00:00
93,244,2.9,2025-05-27T00:00:00
166,60,3.3,2025-05-27T00:00:00
171,18,4.7,2025-05-27T00:00:00
200,62,4.5,2025-05-27T00:00:00
396,238,4.0,2025-05-27T00:00:00
32,201,4.3,2025-05-27T01:00:00
163,52,5.0,2025-05-27T01:00:00
263,205,5.0,2025-05-27T01:00:00
192,250,4.5,2025-05-27T02:00:00
339,29,5.0,2025-05-27T02:00:00
485,49,3.9,2025-05-27T02:00:00
278,38,4.6,2025-05-27T03:00:00
439,263,4.9,2025-05-27T03:00:00
36,189,2.9,2025-05-27T04:00:00
182,199,2.7,2025-05-27T04:00:00
296,267,3.2,2025-05-27T04:00:00
475,87,4.0,2025-05-27T04:00:00
10,213,2.6,2025-05-27T05:00:00
183,32,2.7,2025-05-27T05:00:00
276,245,2.8,2025-05-27T05:00:00
295,294,2.4,2025-05-27T05:00:00
385,182,3.9,2025-05-27T05:00:00
388,181,4.2,2025-05-27T05:00:00
434,73,4.2,2025-05-27T05:00:00
470,178,3.1,2025-05-27T05:00:00
477,74,3.4,2025-05-27T05:00:00
20,238,3.9,2025-05-27T06:00:00
35,166,4.5,2025-05-27T06:00:00
236,287,3.7,2025-05-27T06:00:00
288,260,2.6,2025-05-27T06:00:00
28,111,4.1,2025-05-27T07:00:00
73,293,3.7,2025-05-27T07:00:00
339,20,4.1,2025-05-27T07:00:00
473,222,4.5,2025-05-27T07:00:00
485,58,4.1,2025-05-27T07:00:00
92,178,5.0,2025-05-27T08:00:00
106,17,5.0,2025-05-27T08:00:00
412,244,2.4,2025-05-27T08:00:00
58,164,4.1,2025-05-27T09:00:00
112,43,4.1,2025-05-27T09:00:00
124,102,2.9,2025-05-27T09:00:00
152,45,4.0,2025-05-27T09:00:00
349,50,4.2,2025-05-27T09:00:00
132,91,4.3,2025-05-27T10:00:00
196,119,4.7,2025-05-27T10:00:00
242,287,5.0,2025-05-27T10:00:00
392,5,4.4,2025-05-27T10:00:00
429,164,3.0,2025-05-27T10:00:00
5,196,5.0,2025-05-27T11:00:00
90,200,3.6,2025-05-27T11:00:00
61,164,2.2,2025-05-27T12:00:00
360,87,2.4,2025-05-27T12:00:00
32,219,4.1,2025-05-27T13:00:00
213,156,3.6,2025-05-27T13:00:00
309,45,4.1,2025-05-27T13:00:00
11,29,3.5,2025-05-27T14:00:00
417,184,4.5,2025-05-27T14:00:00
200,56,4.5,2025-05-27T15:00:00
254,17,3.5,2025-05-27T15:00:00
411,87,5.0,2025-05-27T15:00:00
461,249,3.0,2025-05-27T15:00:00
219,63,3.3,2025-05-27T16:00:00
230,175,4.5,2025-05-27T16:00:00
258,25,4.0,2025-05-27T16:00:00
343,299,4.0,2025-05-27T16:00:00
368,48,3.9,2025-05-27T16:00:00
433,270,4.1,2025-05-27T16:00:00
485,162,4.9,2025-05-27T16:00:00
59,164,2.9,2025-05-27T17:00:00
89,141,5.0,2025-05-27T17:00:00
227,46,3.8,2025-05-27T17:00:00
462,182,2.4,2025-05-27T17:00:00
236,265,4.4,2025-05-27T18:00:00
297,115,3.5,2025-05-27T18:00:00
393,45,4.6,2025-05-27T18:00:00
488,207,3.5,2025-05-27T18:00:00
32,89,4.3,2025-05-27T19:00:00
33,150,2.9,2025-05-27T19:00:00
55,178,5.0,2025-05-27T19:00:00
102,209,2.1,2025-05-27T19:00:00
113,222,3.2,2025-05-27T19:00:00
203,55,4.5,2025-05-27T19:00:00
453,209,3.2,2025-05-27T19:00:00
74,274,3.7,2025-05-27T20:00:00
91,74,4.3,2025-05-27T20:00:00
225,206,4.5,2025-05-27T20:00:00
230,165,4.5,2025-05-27T20:00:00
479,150,4.8,2025-05-27T20:00:00
40,57,4.2,2025-05-27T21:00:00
241,274,4.4,2025-05-27T21:00:00
320,90,4.0,2025-05-27T21:00:00
434,60,4.4,2025-05-27T21:00:00
45,227,3.3,2025-05-27T22:00:00
69,244,3.4,2025-05-27T22:00:00
176,162,4.3,2025-05-27T22:00:00
245,90,3.3,2025-05-27T22:00:00
363,219,3.6,2025-05-27T22:00:00
233,50,2.8,2025-05-27T23:00:00
465,232,5.0,2025-05-27T23:00:00
34,75,2.5,2025-05-28T01:00:00
49,280,3.6,2025-05-28T01:00:00
273,201,3.4,2025-05-28T01:00:00
445,227,3.2,2025-05-28T01:00:00
53,13,3.0,2025-05-28T02:00:00
74,74,1.8,2025-05-28T02:00:00
77,97,4.9,2025-05-28T02:00:00
205,108,4.6,2025-05-28T02:00:00
264,300,4.2,2025-05-28T02:00:00
297,167,4.3,2025-05-28T02:00:00
383,50,1.4,2025-05-28T02:00:00
441,65,2.7,2025-05-28T02:00:00
5,213,4.7,2025-05-28T03:00:00
113,173,2.8,2025-05-28T03:00:00
186,164,2.6,2025-05-28T03:00:00
213,155,4.3,2025-05-28T03:00:00
348,299,4.8,2025-05-28T03:00:00
393,277,3.5,2025-05-28T03:00:00
475,89,4.5,2025-05-28T03:00:00
496,33,4.4,2025-05-28T03:00:00
62,176,3.8,2025-05-28T04:00:00
32,72,4.3,2025-05-28T05:00:00
125,122,2.1,2025-05-28T06:00:00
341,181,4.0,2025-05-28T06:00:00
485,152,4.7,2025-05-28T06:00:00
242,191,5.0,2025-05-28T07:00:00
361,145,5.0,2025-05-28T07:00:00
437,39,4.5,2025-05-28T07:00:00
284,195,3.7,2025-05-28T08:00:00
58,149,3.8,2025-05-28T09:00:00
186,115,3.1,2025-05-28T09:00:00
223,208,3.8,2025-05-28T09:00:00
307,42,2.8,2025-05-28T09:00:00
441,245,4.8,2025-05-28T09:00:00
473,227,4.1,2025-05-28T09:00:00
295,277,2.4,2025-05-28T10:00:00
368,176,2.7,2025-05-28T10:00:00
412,29,2.6,2025-05-28T10:00:00
447,176,2.8,2025-05-28T10:00:00
40,25,4.4,2025-05-28T11:00:00
257,68,4.5,2025-05-28T11:00:00
383,123,2.0,2025-05-28T11:00:00
219,216,3.3,2025-05-28T12:00:00
91,205,3.8,2025-05-28T13:00:00
132,17,4.4,2025-05-28T13:00:00
145,79,3.6,2025-05-28T13:00:00
192,178,3.1,2025-05-28T13:00:00
337,94,3.8,2025-05-28T13:00:00
358,202,2.9,2025-05-28T13:00:00
455,176,4.5,2025-05-28T13:00:00
397,42,2.4,2025-05-28T14:00:00
461,168,3.2,2025-05-28T14:00:00
485,151,4.7,2025-05-28T14:00:00
441,122,2.3,2025-05-28T15:00:00
498,196,3.7,2025-05-28T15:00:00
158,49,4.9,2025-05-28T16:00:00
301,183,4.5,2025-05-28T16:00:00
453,111,1.8,2025-05-28T16:00:00
479,287,4.3,2025-05-28T16:00:00
5,250,5.0,2025-05-28T17:00:00
75,244,2.8,2025-05-28T17:00:00
136,29,2.4,2025-05-28T17:00:00
160,293,3.8,2025-05-28T17:00:00
286,135,4.5,2025-05-28T17:00:00
444,28,3.8,2025-05-28T17:00:00
241,34,3.9,2025-05-28T18:00:00
341,42,2.0,2025-05-28T18:00:00
363,217,2.7,2025-05-28T18:00:00
383,10,1.1,2025-05-28T18:00:00
59,267,3.8,2025-05-28T20:00:00
130,266,2.5,2025-05-28T20:00:00
187,197,4.2,2025-05-28T20:00:00
327,80,5.0,2025-05-28T20:00:00
115,19,4.0,2025-05-28T21:00:00
12,48,2.7,2025-05-28T22:00:00
114,89,4.9,2025-05-28T22:00:00
156,172,3.1,2025-05-28T22:00:00
236,112,4.5,2025-05-28T22:00:00
392,42,3.3,2025-05-28T22:00:00
450,115,3.7,2025-05-28T22:00:00
479,125,4.7,2025-05-28T22:00:00
10,20,3.4,2025-05-28T23:00:00
132,59,4.0,2025-05-28T23:00:00
390,123,4.4,2025-05-28T23:00:00
412,274,3.3,2025-05-28T23:00:00
462,279,3.3,2025-05-28T23:00:00
61,10,2.9,2025-05-29T00:00:00
125,257,3.5,2025-05-29T00:00:00
277,53,3.8,2025-05-29T00:00:00
429,251,3.3,2025-05-29T00:00:00
8,22,3.7,2025-05-29T01:00:00
59,87,4.4,2025-05-29T01:00:00
98,206,3.9,2025-05-29T01:00:00
121,54,4.2,2025-05-29T01:00:00
266,131,4.6,2025-05-29T01:00:00
360,180,4.2,2025-05-29T01:00:00
385,216,3.8,2025-05-29T01:00:00
133,216,5.0,2025-05-29T02:00:00
245,187,4.3,2025-05-29T02:00:00
447,17,2.7,2025-05-29T02:00:00
64,176,4.6,2025-05-29T03:00:00
78,195,3.9,2025-05-29T03:00:00
81,149,4.5,2025-05-29T03:00:00
155,285,4.7,2025-05-29T03:00:00
153,61,3.8,2025-05-29T04:00:00
320,141,3.3,2025-05-29T04:00:00
376,31,4.6,2025-05-29T04:00:00
484,209,4.9,2025-05-29T04:00:00
74,292,3.6,2025-05-29T05:00:00
417,182,5.0,2025-05-29T05:00:00
343,263,3.5,2025-05-29T06:00:00
462,266,3.6,2025-05-29T06:00:00
479,142,5.0,2025-05-29T06:00:00
493,58,3.0,2025-05-29T07:00:00
498,189,4.8,2025-05-29T08:00:00
242,274,5.0,2025-05-29T09:00:00
258,74,2.5,2025-05-29T09:00:00
266,5,3.0,2025-05-29T09:00:00
494,164,4.0,2025-05-29T10:00:00
119,198,4.0,2025-05-29T11:00:00
152,268,3.9,2025-05-29T11:00:00
211,122,3.5,2025-05-29T11:00:00
337,76,4.9,2025-05-29T11:00:00
455,187,4.9,2025-05-29T11:00:00
68,42,2.6,2025-05-29T12:00:00
124,272,3.0,2025-05-29T12:00:00
487,249,3.7,2025-05-29T12:00:00
358,220,2.5,2025-05-29T13:00:00
465,263,3.9,2025-05-29T13:00:00
267,189,4.5,2025-05-29T14:00:00
388,42,3.3,2025-05-29T14:00:00
405,196,3.6,2025-05-29T14:00:00
7,247,3.7,2025-05-29T15:00:00
357,46,4.7,2025-05-29T15:00:00
323,242,1.9,2025-05-29T16:00:00
376,8,4.6,2025-05-29T16:00:00
191,176,2.8,2025-05-29T17:00:00
288,270,2.9,2025-05-29T17:00:00
155,250,3.0,2025-05-29T18:00:00
462,142,2.3,2025-05-29T18:00:00
28,266,4.1,2025-05-29T19:00:00
361,17,4.0,2025-05-29T19:00:00
322,233,3.5,2025-05-29T20:00:00
69,90,4.7,2025-05-29T21:00:00
98,216,3.1,2025-05-29T21:00:00
136,219,3.7,2025-05-29T21:00:00
166,42,3.3,2025-05-29T21:00:00
444,114,4.6,2025-05-29T21:00:00
447,29,3.3,2025-05-29T21:00:00
114,191,3.7,2025-05-29T22:00:00
285,164,4.0,2025-05-29T22:00:00
63,87,2.9,2025-05-29T23:00:00
113,82,4.5,2025-05-29T23:00:00
399,189,3.3,2025-05-29T23:00:00
404,232,3.9,2025-05-29T23:00:00
396,285,4.2,2025-05-30T00:00:00
112,63,3.2,2025-05-30T01:00:00
167,160,4.3,2025-05-30T01:00:00
213,176,3.4,2025-05-30T01:00:00
473,260,3.7,2025-05-30T01:00:00
171,3,3.8,2025-05-30T02:00:00
282,212,3.4,2025-05-30T02:00:00
98,250,4.0,2025-05-30T03:00:00
455,194,5.0,2025-05-30T03:00:00
470,272,4.5,2025-05-30T03:00:00
475,5,3.6,2025-05-30T03:00:00
491,65,3.9,2025-05-30T03:00:00
55,206,4.5,2025-05-30T04:00:00
202,70,4.7,2025-05-30T04:00:00
259,188,4.2,2025-05-30T04:00:00
309,117,3.7,2025-05-30T04:00:00
143,247,3.5,2025-05-30T05:00:00
245,142,3.2,2025-05-30T05:00:00
368,42,3.5,2025-05-30T05:00:00
40,31,3.0,2025-05-30T06:00:00
155,282,3.9,2025-05-30T06:00:00
284,91,2.2,2025-05-30T06:00:00
339,297,2.8,2025-05-30T06:00:00
269,284,3.9,2025-05-30T07:00:00
11,19,4.0,2025-05-30T08:00:00
182,154,3.0,2025-05-30T08:00:00
113,56,4.7,2025-05-30T09:00:00
254,79,4.6,2025-05-30T09:00:00
49,5,3.6,2025-05-30T10:00:00
323,239,2.7,2025-05-30T10:00:00
402,255,5.0,2025-05-30T10:00:00
496,291,2.9,2025-05-30T10:00:00
412,168,3.2,2025-05-30T11:00:00
205,210,3.2,2025-05-30T12:00:00
266,107,5.0,2025-05-30T12:00:00
202,123,4.5,2025-05-30T13:00:00
411,81,4.8,2025-05-30T13:00:00
445,48,3.4,2025-05-30T14:00:00
20,226,3.6,2025-05-30T15:00:00
183,17,3.0,2025-05-30T15:00:00
200,67,4.5,2025-05-30T15:00:00
250,120,4.6,2025-05-30T15:00:00
263,247,5.0,2025-05-30T15:00:00
269,196,5.0,2025-05-30T15:00:00
73,266,2.2,2025-05-30T16:00:00
130,221,3.8,2025-05-30T16:00:00
349,10,4.9,2025-05-30T17:00:00
444,266,3.4,2025-05-30T18:00:00
276,208,2.9,2025-05-30T19:00:00
